sentence,label,tokens,tree
My only wish is that Celebi could take me back to a time before I saw this movie and I could just skip it .,0.06944400072097778,My|only|wish|is|that|Celebi|could|take|me|back|to|a|time|before|I|saw|this|movie|and|I|could|just|skip|it|.,45|44|44|43|42|41|40|37|37|36|35|34|34|33|32|31|30|30|47|29|27|27|26|26|49|28|28|29|48|31|32|33|39|35|36|38|38|39|40|41|42|43|46|45|46|47|48|49|0
The one not-so-small problem with Expecting is that the entire exercise has no real point .,0.38888999819755554,The|one|not-so-small|problem|with|Expecting|is|that|the|entire|exercise|has|no|real|point|.,29|28|27|27|26|26|24|23|21|20|20|19|18|17|17|25|18|19|22|21|22|23|24|25|31|30|28|29|30|31|0
"A movie you observe , rather than one you enter into .",0.31944000720977783,"A|movie|you|observe|,|rather|than|one|you|enter|into|.",21|21|20|20|19|17|16|16|15|13|13|14|14|15|18|17|18|19|23|22|22|23|0
( At least ) Moore is a real charmer .,0.6111099720001221,(|At|least|)|Moore|is|a|real|charmer|.,17|15|15|16|18|13|12|11|11|14|12|13|14|19|16|17|18|19|0
"John Carlen 's script is full of unhappy , two-dimensional characters who are anything but compelling .",0.5,"John|Carlen|'s|script|is|full|of|unhappy|,|two-dimensional|characters|who|are|anything|but|compelling|.",31|30|30|32|26|25|24|24|27|22|22|21|20|18|18|19|29|19|20|21|23|23|28|25|26|27|28|29|33|31|32|33|0
"LaBute ca n't avoid a fatal mistake in the modern era : He 's changed the male academic from a lower-class Brit to an American , a choice that upsets the novel 's exquisite balance and shreds the fabric of the film .",0.583329975605011,"LaBute|ca|n't|avoid|a|fatal|mistake|in|the|modern|era|:|He|'s|changed|the|male|academic|from|a|lower-class|Brit|to|an|American|,|a|choice|that|upsets|the|novel|'s|exquisite|balance|and|shreds|the|fabric|of|the|film|.",82|80|80|78|77|76|76|75|74|73|73|83|72|71|68|67|66|66|65|64|63|63|62|59|59|60|57|57|56|53|51|50|50|49|49|54|48|46|46|45|44|44|85|45|47|47|48|55|52|51|52|53|54|55|56|58|58|61|60|61|62|70|64|65|69|67|68|69|70|71|72|84|74|75|79|77|78|79|81|81|82|83|84|85|0
"The notion of deleting emotion from people , even in an advanced Prozac Nation , is so insanely dysfunctional that the rampantly designed Equilibrium becomes a concept doofus .",0.08333300054073334,"The|notion|of|deleting|emotion|from|people|,|even|in|an|advanced|Prozac|Nation|,|is|so|insanely|dysfunctional|that|the|rampantly|designed|Equilibrium|becomes|a|concept|doofus|.",52|52|51|49|49|48|48|54|47|46|45|44|43|43|56|40|39|38|38|37|35|35|34|33|32|31|30|30|42|31|32|33|34|36|36|37|41|39|40|41|42|57|44|45|46|47|55|50|50|51|53|53|54|55|56|57|0
"Stale first act , Scrooge story , blatant product placement , some very good comedic songs , strong finish , dumb fart jokes .",0.375,"Stale|first|act|,|Scrooge|story|,|blatant|product|placement|,|some|very|good|comedic|songs|,|strong|finish|,|dumb|fart|jokes|.",38|37|37|39|36|36|41|35|34|34|43|31|29|29|28|28|32|27|27|45|25|25|26|47|26|46|33|30|30|31|32|33|44|35|42|40|38|39|40|41|42|43|44|45|46|47|0
"Unsurprisingly , the way this all works out makes the women look more like stereotypical caretakers and moral teachers , instead of serious athletes .",0.2916699945926666,"Unsurprisingly|,|the|way|this|all|works|out|makes|the|women|look|more|like|stereotypical|caretakers|and|moral|teachers|,|instead|of|serious|athletes|.",49|48|45|45|44|43|42|42|40|38|38|36|35|32|29|29|30|28|28|33|34|27|26|26|41|27|37|31|30|31|32|33|34|35|36|37|39|39|40|41|47|43|44|46|46|47|48|49|0
A film that loses sight of its own story .,0.2916699945926666,A|film|that|loses|sight|of|its|own|story|.,19|17|16|15|14|13|12|11|11|18|12|13|14|15|16|17|18|19|0
Adam Sandler 's Eight Crazy Nights grows on you -- like a rash .,0.125,Adam|Sandler|'s|Eight|Crazy|Nights|grows|on|you|--|like|a|rash|.,25|24|24|23|22|22|18|17|17|19|16|15|15|21|16|20|18|19|20|21|27|23|26|25|26|27|0
The big-screen Scooby makes the silly original cartoon seem smart and well-crafted in comparison .,0.18055999279022217,The|big-screen|Scooby|makes|the|silly|original|cartoon|seem|smart|and|well-crafted|in|comparison|.,28|27|27|25|23|22|21|21|19|17|17|18|16|16|26|20|18|19|20|24|22|23|24|25|26|29|28|29|0
"Few of the increasingly far-fetched events that first-time writer-director Neil Burger follows up with are terribly convincing , which is a pity , considering Barry 's terrific performance .",0.44444000720977783,"Few|of|the|increasingly|far-fetched|events|that|first-time|writer-director|Neil|Burger|follows|up|with|are|terribly|convincing|,|which|is|a|pity|,|considering|Barry|'s|terrific|performance|.",56|55|53|51|51|52|50|48|47|46|46|44|44|45|40|39|39|38|36|35|34|34|37|33|31|31|30|30|43|32|32|33|42|35|36|37|38|41|40|41|42|43|57|45|49|47|48|49|50|54|52|53|54|55|56|57|0
Gets better after Foster leaves that little room .,0.625,Gets|better|after|Foster|leaves|that|little|room|.,17|14|13|13|12|11|10|10|16|11|12|15|14|15|16|17|0
The movie is as padded as Allen 's jelly belly .,0.2777799963951111,The|movie|is|as|padded|as|Allen|'s|jelly|belly|.,20|20|18|17|16|15|13|13|12|12|19|14|14|15|16|17|18|19|21|21|0
"Resident Evil is n't a product of its cinematic predecessors so much as an MTV , sugar hysteria , and PlayStation cocktail .",0.30555999279022217,"Resident|Evil|is|n't|a|product|of|its|cinematic|predecessors|so|much|as|an|MTV|,|sugar|hysteria|,|and|PlayStation|cocktail|.",44|44|41|41|35|35|34|33|32|32|37|38|39|26|26|27|25|25|29|30|24|24|43|31|28|27|28|29|30|31|40|33|34|36|36|37|38|39|40|42|42|43|45|45|0
A rather average action film that benefits from several funny moments supplied by Epps .,0.5277799963951111,A|rather|average|action|film|that|benefits|from|several|funny|moments|supplied|by|Epps|.,27|26|25|24|24|23|22|21|20|19|19|17|16|16|18|17|18|29|20|21|22|23|28|25|26|27|28|29|0
"... unspeakably , unbearably dull , featuring reams of flatly delivered dialogue and a heroine who comes across as both shallow and dim-witted .",0.02777799963951111,"...|unspeakably|,|unbearably|dull|,|featuring|reams|of|flatly|delivered|dialogue|and|a|heroine|who|comes|across|as|both|shallow|and|dim-witted|.",47|44|44|43|43|42|39|39|38|38|36|34|34|32|32|31|29|29|28|27|25|25|26|37|26|27|28|30|30|31|33|33|35|35|36|37|41|40|40|41|42|46|45|45|46|47|0
Resembles a soft porn Brian De Palma pastiche .,0.3333300054073334,Resembles|a|soft|porn|Brian|De|Palma|pastiche|.,17|15|14|13|12|11|11|10|10|16|12|13|14|15|16|17|0
"Bluto Blutarsky , we miss you .",0.6111099720001221,"Bluto|Blutarsky|,|we|miss|you|.",12|12|11|10|8|8|9|9|10|11|13|13|0
Innocuous enough to make even Jean-Claude Van Damme look good .,0.5555599927902222,Innocuous|enough|to|make|even|Jean-Claude|Van|Damme|look|good|.,20|19|18|17|16|14|13|13|12|12|21|15|14|15|16|17|18|19|20|21|0
"It 's a glorified sitcom , and a long , unfunny one at that .",0.3472200036048889,"It|'s|a|glorified|sitcom|,|and|a|long|,|unfunny|one|at|that|.",29|27|23|22|22|24|25|20|19|18|17|17|16|16|28|21|18|19|20|21|26|23|24|25|26|27|28|29|0
Woody Allen can write and deliver a one liner as well as anybody .,0.8055599927902222,Woody|Allen|can|write|and|deliver|a|one|liner|as|well|as|anybody|.,26|26|24|21|21|22|18|17|17|16|15|15|20|25|16|19|18|19|20|23|22|23|24|25|27|27|0
But I had a lot of problems with this movie .,0.23611000180244446,But|I|had|a|lot|of|problems|with|this|movie|.,21|20|17|15|15|14|14|13|12|12|19|13|18|16|16|17|18|19|20|21|0
Devoid of any of the qualities that made the first film so special .,0.08333300054073334,Devoid|of|any|of|the|qualities|that|made|the|first|film|so|special|.,26|25|24|23|21|21|20|19|17|16|16|15|15|27|18|17|18|19|20|22|22|23|24|25|26|27|0
"All movie long , City by the Sea swings from one approach to the other , but in the end , it stays in formula -- which is a waste of De Niro , McDormand and the other good actors in the cast .",0.2777799963951111,"All|movie|long|,|City|by|the|Sea|swings|from|one|approach|to|the|other|,|but|in|the|end|,|it|stays|in|formula|--|which|is|a|waste|of|De|Niro|,|McDormand|and|the|other|good|actors|in|the|cast|.",85|85|86|84|78|77|75|74|74|73|73|72|71|70|70|80|81|68|67|67|66|65|64|63|61|61|60|59|56|56|55|50|50|51|52|53|49|48|47|47|46|45|45|83|46|58|48|49|54|51|52|53|54|55|57|57|58|59|60|62|62|63|64|65|66|69|68|69|82|71|72|79|76|75|76|77|78|79|80|81|82|83|84|87|86|87|0
Plotless collection of moronic stunts is by far the worst movie of the year .,0.013888999819755554,Plotless|collection|of|moronic|stunts|is|by|far|the|worst|movie|of|the|year|.,27|27|26|25|25|23|22|20|19|18|18|17|16|16|24|17|21|19|20|21|22|23|24|29|26|28|28|29|0
"However sincere it may be , The Rising Place never quite justifies its own existence .",0.23611000180244446,"However|sincere|it|may|be|,|The|Rising|Place|never|quite|justifies|its|own|existence|.",29|29|28|27|27|26|24|23|23|20|20|19|18|17|17|22|18|19|21|21|22|25|24|25|26|31|28|30|30|31|0
"Parker updates the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place .",0.38888999819755554,"Parker|updates|the|setting|in|an|attempt|to|make|the|film|relevant|today|,|without|fully|understanding|what|it|was|that|made|the|story|relevant|in|the|first|place|.",59|57|55|55|54|53|52|51|47|46|46|45|45|49|44|43|42|41|40|39|38|37|35|35|34|33|32|31|31|58|32|33|34|36|36|37|38|39|40|41|42|43|44|50|48|47|48|49|50|51|52|53|54|56|56|57|58|59|0
It 's sort of a 21st century morality play with a Latino hip hop beat .,0.6388900279998779,It|'s|sort|of|a|21st|century|morality|play|with|a|Latino|hip|hop|beat|.,31|29|28|27|25|24|23|22|22|21|20|19|18|17|17|30|18|19|20|21|26|23|24|25|26|27|28|29|30|31|0
But the second half of the movie really goes downhill .,0.19444000720977783,But|the|second|half|of|the|movie|really|goes|downhill|.,21|18|17|17|16|15|15|14|12|12|13|13|14|20|16|19|18|19|20|21|0
Paxton 's uneven directorial debut fails to unlock the full potential of what is in many ways a fresh and dramatically substantial spin on the genre .,0.48611000180244446,Paxton|'s|uneven|directorial|debut|fails|to|unlock|the|full|potential|of|what|is|in|many|ways|a|fresh|and|dramatically|substantial|spin|on|the|genre|.,51|51|50|49|49|47|46|45|43|42|42|41|40|38|37|36|36|34|31|31|30|30|33|29|28|28|48|29|35|32|32|33|34|35|39|37|38|39|40|41|44|43|44|45|46|47|48|53|50|52|52|53|0
The script becomes lifeless and falls apart like a cheap lawn chair .,0.3333300054073334,The|script|becomes|lifeless|and|falls|apart|like|a|cheap|lawn|chair|.,24|24|20|20|21|18|18|17|16|15|14|14|23|15|16|17|19|19|22|21|22|23|25|25|0
The script falls back on too many tried-and-true shenanigans that hardly distinguish it from the next teen comedy .,0.125,The|script|falls|back|on|too|many|tried-and-true|shenanigans|that|hardly|distinguish|it|from|the|next|teen|comedy|.,36|36|33|33|32|29|29|28|28|27|26|24|24|23|22|21|20|20|35|21|22|23|25|25|26|27|31|30|30|31|32|34|34|35|37|37|0
"The film starts promisingly , but the ending is all too predictable and far too cliched to really work .",0.25,"The|film|starts|promisingly|,|but|the|ending|is|all|too|predictable|and|far|too|cliched|to|really|work|.",34|34|33|33|36|37|31|31|29|28|25|25|26|24|23|23|22|21|21|39|22|30|24|27|26|27|28|29|30|32|32|38|35|35|36|37|38|39|0
"Let 's issue a moratorium , effective immediately , on treacly films about inspirational prep-school professors and the children they so heartwarmingly motivate .",0.6527799963951111,"Let|'s|issue|a|moratorium|,|effective|immediately|,|on|treacly|films|about|inspirational|prep-school|professors|and|the|children|they|so|heartwarmingly|motivate|.",46|46|44|39|39|40|38|38|42|37|33|33|32|31|30|30|35|28|28|27|25|25|26|45|26|27|29|29|36|31|32|34|34|35|36|37|43|41|40|41|42|43|44|45|47|47|0
"It 's the element of condescension , as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes Sex With Strangers , which opens today in the New York metropolitan area , so distasteful .",0.16666999459266663,"It|'s|the|element|of|condescension|,|as|the|filmmakers|look|down|on|their|working-class|subjects|from|their|lofty|perch|,|that|finally|makes|Sex|With|Strangers|,|which|opens|today|in|the|New|York|metropolitan|area|,|so|distasteful|.",81|77|75|75|74|74|78|73|71|71|69|68|67|66|65|65|64|61|60|60|62|59|58|56|56|55|53|53|52|48|48|47|46|45|44|43|43|50|42|42|80|51|44|45|46|47|49|49|50|51|52|54|54|55|57|57|58|59|63|61|62|63|64|70|66|67|68|69|70|72|72|73|79|76|76|77|78|79|80|81|0
Alternately frustrating and rewarding .,0.6805599927902222,Alternately|frustrating|and|rewarding|.,8|6|6|7|9|7|8|9|0
It 's impossible to even categorize this as a smutty guilty pleasure .,0.36111000180244446,It|'s|impossible|to|even|categorize|this|as|a|smutty|guilty|pleasure|.,25|23|22|21|20|19|18|17|16|14|14|15|24|15|16|17|18|19|20|21|22|23|24|25|0
"Despite suffering a sense-of-humour failure , The Man Who Wrote Rocky does not deserve to go down with a ship as leaky as this .",0.20833000540733337,"Despite|suffering|a|sense-of-humour|failure|,|The|Man|Who|Wrote|Rocky|does|not|deserve|to|go|down|with|a|ship|as|leaky|as|this|.",48|47|46|45|45|44|41|41|40|39|39|36|36|35|34|31|31|30|28|28|27|27|26|26|38|33|29|29|30|32|32|33|34|35|37|37|38|43|40|42|42|43|44|49|46|47|48|49|0
"Swinging , the film makes it seem , is not a hobby that attracts the young and fit .",0.2777799963951111,"Swinging|,|the|film|makes|it|seem|,|is|not|a|hobby|that|attracts|the|young|and|fit|.",37|35|32|32|31|30|30|34|27|27|25|25|24|23|22|20|20|21|29|21|22|23|24|26|26|28|28|29|36|31|33|33|34|35|36|37|0
Or intelligent .,0.5277799963951111,Or|intelligent|.,5|4|4|5|0
"The most memorable moment was when Green threw medical equipment at a window ; not because it was particularly funny , but because I had a serious urge to grab the old lady at the end of my aisle 's walker and toss it at the screen in frustration .",0.13888999819755554,"The|most|memorable|moment|was|when|Green|threw|medical|equipment|at|a|window|;|not|because|it|was|particularly|funny|,|but|because|I|had|a|serious|urge|to|grab|the|old|lady|at|the|end|of|my|aisle|'s|walker|and|toss|it|at|the|screen|in|frustration|.",98|96|96|97|94|90|89|85|84|84|83|82|82|87|81|80|79|78|77|77|91|92|76|75|74|73|72|71|70|66|65|64|64|63|61|61|60|58|57|57|59|68|55|55|54|52|52|51|51|95|53|53|54|56|56|69|58|59|60|62|62|63|67|65|66|67|68|69|70|71|72|73|74|75|76|93|78|79|80|81|88|83|86|85|86|87|88|89|90|91|92|93|94|95|99|97|98|99|0
See Clockstoppers if you have nothing better to do with 94 minutes .,0.38888999819755554,See|Clockstoppers|if|you|have|nothing|better|to|do|with|94|minutes|.,25|23|22|21|20|19|18|17|16|15|14|14|24|15|16|17|18|19|20|21|22|23|24|25|0
"But be warned , you too may feel time has decided to stand still .",0.4722200036048889,"But|be|warned|,|you|too|may|feel|time|has|decided|to|stand|still|.",28|27|27|26|25|24|22|21|20|19|18|17|16|16|23|17|18|19|20|21|22|23|24|25|26|29|28|29|0
Or that the battery on your watch has died .,0.4583300054073334,Or|that|the|battery|on|your|watch|has|died|.,19|17|14|14|13|12|12|11|11|18|16|13|15|15|16|17|18|19|0
Suffers from over-familiarity since hit-hungry British filmmakers have strip-mined the Monty formula mercilessly since 1997 .,0.16666999459266663,Suffers|from|over-familiarity|since|hit-hungry|British|filmmakers|have|strip-mined|the|Monty|formula|mercilessly|since|1997|.,30|29|28|27|26|25|25|23|21|20|19|18|18|17|17|24|22|19|20|21|22|23|24|31|26|27|28|29|30|31|0
There are enough throwaway references to faith and rainbows to plant smile-button faces on that segment of the populace that made A Walk to Remember a niche hit .,0.666670024394989,There|are|enough|throwaway|references|to|faith|and|rainbows|to|plant|smile-button|faces|on|that|segment|of|the|populace|that|made|A|Walk|to|Remember|a|niche|hit|.,57|55|54|53|51|50|48|48|49|47|45|44|44|43|41|41|40|38|38|37|36|35|34|33|32|31|30|30|56|31|32|33|34|35|36|37|39|39|40|42|42|43|46|45|46|47|52|49|50|51|52|53|54|55|56|57|0
"Yes , I have given this movie a rating of zero .",0.0,"Yes|,|I|have|given|this|movie|a|rating|of|zero|.",23|22|21|19|17|16|16|14|14|13|13|20|15|15|18|17|18|19|20|21|22|23|0
But fans of the show should not consider this a diss .,0.5,But|fans|of|the|show|should|not|consider|this|a|diss|.,23|21|20|19|19|16|16|15|14|13|13|18|14|15|17|17|18|22|20|21|22|23|0
Consider it ` perfection . ',1.0,Consider|it|`|perfection|.|',9|8|7|7|10|11|8|9|10|11|0
The cumulative effect of the movie is repulsive and depressing .,0.125,The|cumulative|effect|of|the|movie|is|repulsive|and|depressing|.,19|18|18|17|16|16|14|12|12|13|15|13|14|15|21|17|20|19|20|21|0
Children and adults enamored of all things Pokemon wo n't be disappointed .,0.75,Children|and|adults|enamored|of|all|things|Pokemon|wo|n't|be|disappointed|.,22|22|23|21|20|19|18|18|15|15|14|14|17|16|16|17|25|19|20|21|24|23|24|25|0
I do n't even care that there 's no plot in this Antonio Banderas-Lucy Liu faceoff .,0.5972200036048889,I|do|n't|even|care|that|there|'s|no|plot|in|this|Antonio|Banderas-Lucy|Liu|faceoff|.,33|29|29|30|28|27|26|25|23|23|22|21|20|19|18|18|32|19|20|21|22|24|24|25|26|27|28|31|30|31|32|33|0
It 's still terrible !,0.08333300054073334,It|'s|still|terrible|!,9|6|6|7|8|7|8|9|0
"Children of the Century , though well dressed and well made , ultimately falls prey to the contradiction that afflicts so many movies about writers .",0.5555599927902222,"Children|of|the|Century|,|though|well|dressed|and|well|made|,|ultimately|falls|prey|to|the|contradiction|that|afflicts|so|many|movies|about|writers|.",47|46|45|45|48|44|40|40|41|42|43|50|39|36|36|35|33|33|32|31|28|28|29|27|27|38|30|29|30|31|32|34|34|35|37|37|38|39|51|41|42|43|44|49|46|47|48|49|50|51|0
It 's not so much a movie as a joint promotion for the National Basketball Association and teenaged rap and adolescent poster-boy Lil ' Bow Wow .,0.31944000720977783,It|'s|not|so|much|a|movie|as|a|joint|promotion|for|the|National|Basketball|Association|and|teenaged|rap|and|adolescent|poster-boy|Lil|'|Bow|Wow|.,53|49|49|48|48|46|46|45|41|40|40|39|38|37|36|36|43|34|33|32|31|31|29|29|28|28|52|30|30|35|32|33|34|35|44|37|38|39|42|41|42|43|44|45|47|47|51|50|50|51|52|53|0
